시간대그룹,기상조건,기상조건_평균출발건수,기상조건_평균도착건수,기상조건_평균총이용건수,기상조건_평균순유출량,표본수,시간대_평균출발건수,시간대_평균도착건수,시간대_평균총이용건수,시간대_평균순유출량,대여수요_날씨보정계수,반납수요_날씨보정계수,총이용_날씨보정계수
야간,적정_비없음_낮음_약풍_눈없음,6.317034700315458,6.193217665615142,12.5102523659306,0.1238170347003155,1268,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.419643730447212,1.553806953607697,1.483036318500589
야간,적정_비없음_높음_강풍_눈없음,3.942455242966752,3.478260869565217,7.420716112531969,0.4641943734015345,782,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.8859982782692323,0.8726555754043859,0.8796938049098076
야간,적정_비없음_높음_보통_눈없음,4.55200823892894,3.898043254376931,8.450051493305871,0.6539649845520082,971,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.022984717341638,0.9779741389911022,1.00171706303069
야간,적정_비없음_높음_약풍_눈없음,5.291883454734651,4.704474505723205,9.996357960457857,0.5874089490114464,1922,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.189258809738092,1.180298448195555,1.18502500784593
야간,적정_비없음_보통_강풍_눈없음,4.92741935483871,4.668010752688172,9.595430107526882,0.2594086021505376,744,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.107351839310254,1.171150112697025,1.137496744658022
야간,적정_비없음_보통_보통_눈없음,6.052997393570808,5.864465682015639,11.91746307558645,0.1885317115551694,1151,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.360305935911196,1.471326868826357,1.412763711595175
야간,적정_비없음_보통_약풍_눈없음,6.490951546993578,5.84296555750146,12.33391710449504,0.647985989492119,1713,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.458728518281829,1.465932735311715,1.462132535803653
야간,적정_약한비_높음_강풍_눈없음,1.804979253112033,1.286307053941909,3.091286307053942,0.5186721991701245,241,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.4056377084868362,0.3227196189125141,0.3664586237068714
야간,적정_약한비_높음_보통_눈없음,1.4,1.166666666666667,2.566666666666667,0.2333333333333333,60,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3146256617091001,0.2927032242502211,0.3042672340102198
야간,적정_약한비_높음_약풍_눈없음,2.592896174863388,2.051912568306011,4.644808743169399,0.5409836065573771,366,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.5827083391138485,0.5148012211051898,0.550621990437911
